Date,btc_tweets,btc_activeaddresses,btc_mining_profitability,btc_transactionfees,btc_median_transaction_fee,btc_mediantransactionvalue,sub_growth_%chg,btc_gtrends,buybitcoin_gtrends,ETH_gtrends,crypto_gtrends
2018-04-22,59404,426135,0.586,1.128,0.173,446.971,0.0007875936220160806,13.83854878473698,0.04299304987771067,1.1503188560853854,2.1898624923938614
2018-04-23,59885,541616,0.576,1.15,0.161,440.845,0.0007869738064654186,15.50871846565351,0.04299304987771067,1.4378985701067317,2.433180547104291
2018-04-24,67323,641229,0.656,2.398,0.653,560.034,0.000786354965704783,18.610462158784213,0.04299304987771067,1.7254782841280782,3.163134711235578
2018-04-25,65523,571921,0.544,3.975,1.604,728.921,0.0007857370974364564,17.656079483974764,0.04299304987771067,1.4378985701067317,2.919816656525149
2018-04-26,64330,557031,0.632,2.776,1.348,526.049,0.0007851201993698265,14.3157401221417,0.04299304987771067,1.4378985701067317,2.433180547104291
2018-04-27,55754,559842,0.65,2.433,1.006,530.428,0.0007845042692216087,14.3157401221417,0.04299304987771067,1.4378985701067317,2.433180547104291
2018-04-28,49473,474656,0.573,1.906,0.823,358.775,0.0007838893047154016,12.645570441225171,0.04299304987771067,1.1503188560853854,2.1898624923938614
2018-04-29,46959,435659,0.606,1.809,0.433,479.464,0.0007832753035823536,12.645570441225171,0.04299304987771067,1.1503188560853854,2.433180547104291
2018-04-30,49151,527515,0.62,1.589,0.257,552.045,0.0007826622635602742,13.361357447332255,0.04299304987771067,1.4378985701067317,2.67649860181472
2018-05-01,49777,528581,0.571,1.431,0.272,510.358,0.0007820501823943005,13.361357447332255,0.04299304987771067,1.1503188560853854,2.433180547104291
2018-05-02,48137,541450,0.537,1.673,0.326,546.534,0.0007814390578366748,12.884166109927532,0.04299304987771067,1.4378985701067317,2.433180547104291
2018-05-03,50882,541585,0.61,1.62,0.361,565.903,0.000780828887646301,14.07714445343934,0.04299304987771067,1.7254782841280782,2.919816656525149
2018-05-04,57751,587468,0.577,1.739,0.391,584.702,0.0007802196695896324,13.361357447332255,0.04299304987771067,1.7254782841280782,2.433180547104291
2018-05-05,50536,525970,0.712,1.564,0.331,442.265,0.0007796114014395616,13.122761778629892,0.04299304987771067,1.1503188560853854,2.1898624923938614
2018-05-06,47589,443930,0.536,1.76,0.29,427.838,0.0007790040809763088,12.406974772522808,0.04299304987771067,1.4378985701067317,2.1898624923938614
2018-05-07,53424,523934,0.643,1.641,0.405,489.546,0.0007783977059865332,13.83854878473698,0.04299304987771067,1.7254782841280782,2.67649860181472
2018-05-08,52302,561725,0.574,1.462,0.42,477.188,0.0007777922742646659,13.83854878473698,0.04299304987771067,1.4378985701067317,2.433180547104291
2018-05-09,54594,512648,0.61,1.362,0.312,487.329,0.0007771877836109109,12.645570441225171,0.04299304987771067,1.4378985701067317,2.433180547104291
2018-05-10,53621,518864,0.559,1.188,0.269,491.78,0.0007765842318330218,13.122761778629892,0.04299304987771067,1.1503188560853854,2.433180547104291
2018-05-11,55128,479834,0.522,1.578,0.411,614.938,0.0007759816167451916,15.270122796951147,0.04299304987771067,1.4378985701067317,3.163134711235578
2018-05-12,48718,506943,0.574,1.317,0.339,390.922,0.0007753799361687186,12.406974772522808,0.04299304987771067,0.8627391420640391,2.433180547104291
2018-05-13,46131,355156,0.484,1.26,0.287,471.117,0.0007747791879313404,11.452592097713362,0.04299304987771067,0.8627391420640391,2.1898624923938614
2018-05-14,52460,530706,0.541,1.446,0.425,544.796,0.0007741793698679,12.884166109927532,0.04299304987771067,1.1503188560853854,2.67649860181472
2018-05-15,50376,525512,0.525,1.525,0.526,544.33,0.0007735804798194579,12.645570441225171,0.04299304987771067,1.1503188560853854,2.433180547104291
2018-05-16,49167,513409,0.566,1.288,0.379,482.376,0.0007729825156341796,12.168379103820447,0.04299304987771067,1.1503188560853854,2.433180547104291
2018-05-17,47708,518713,0.413,2.329,0.502,548.86,0.0007723854751666703,11.452592097713362,0.04299304987771067,1.1503188560853854,2.433180547104291
2018-05-18,46685,604525,0.58,2.693,1.169,500.629,0.0007717893562779743,11.929783435118084,0.04299304987771067,1.1503188560853854,2.1898624923938614
2018-05-19,40643,423103,0.524,1.5,0.321,422.93,0.0007711941568360192,9.782422416796829,0.04299304987771067,0.8627391420640391,2.1898624923938614
2018-05-20,41628,384590,0.475,1.321,0.172,501.435,0.0007705998747153942,10.02101808549919,0.04299304987771067,1.1503188560853854,1.9465444376834324
2018-05-21,44301,503074,0.574,1.31,0.174,505.096,0.0007700065077969054,11.213996429010999,0.04299304987771067,1.1503188560853854,2.1898624923938614
2018-05-22,44097,476934,0.458,1.078,0.212,474.641,0.0007694140539682426,11.452592097713362,0.04299304987771067,1.1503188560853854,1.9465444376834324
2018-05-23,49303,536633,0.537,1.08,0.182,537.134,0.0007688225111230906,14.3157401221417,0.04299304987771067,1.4378985701067317,2.67649860181472
2018-05-24,46043,479362,0.415,1.087,0.157,529.322,0.0007682318771622398,13.599953116034618,0.04299304987771067,1.1503188560853854,2.1898624923938614
2018-05-25,42093,515553,0.478,1.163,0.212,466.547,0.0007676421499922537,11.691187766415723,0.04299304987771067,1.1503188560853854,1.9465444376834324
2018-05-26,38020,396709,0.443,1.067,0.149,424.872,0.000767053327526801,9.543826748094466,0.04299304987771067,0.8627391420640391,1.7032263829730037
2018-05-27,43809,362610,0.425,0.992,0.113,399.307,0.0007664654076853239,10.736805091606275,0.04299304987771067,0.8627391420640391,1.7032263829730037
2018-05-28,44801,482512,0.419,1.121,0.149,497.523,0.0007658783883941478,11.929783435118084,0.04299304987771067,1.1503188560853854,2.1898624923938614
2018-05-29,46903,482316,0.396,1.023,0.178,522.775,0.0007652922675855933,12.168379103820447,0.04299304987771067,1.1503188560853854,1.9465444376834324
2018-05-30,51863,503582,0.505,0.828,0.178,483.03,0.0007647070431986425,11.452592097713362,0.04299304987771067,1.1503188560853854,2.1898624923938614
2018-05-31,47154,513406,0.437,0.777,0.155,458.287,0.0007641227131778283,10.975400760308638,0.04299304987771067,1.1503188560853854,1.9465444376834324
2018-06-01,45316,605820,0.437,0.744,0.15,443.233,0.0007635392754750114,10.259613754201553,0.04299304987771067,1.1503188560853854,1.7032263829730037
2018-06-02,41760,424940,0.405,0.711,0.115,399.819,0.0007629567280478255,9.066635410689743,0.04299304987771067,0.8627391420640391,1.7032263829730037
2018-06-03,41999,443036,0.469,0.722,0.104,397.742,0.0007623750688596775,10.02101808549919,0.04299304987771067,0.8627391420640391,1.7032263829730037
2018-06-04,46104,585747,0.49,0.756,0.106,477.511,0.0007617942958808577,10.736805091606275,0.04299304987771067,1.1503188560853854,1.9465444376834324
2018-06-05,46860,544305,0.393,0.654,0.115,443.211,0.0007612144070876514,10.498209422903914,0.04299304987771067,1.1503188560853854,1.9465444376834324
2018-06-06,45323,509100,0.37,0.719,0.154,405.809,0.0007606354004623395,10.736805091606275,0.04299304987771067,1.1503188560853854,1.9465444376834324
2018-06-07,48259,528720,0.404,0.768,0.174,403.249,0.0007600572739931977,10.02101808549919,0.04299304987771067,1.1503188560853854,2.1898624923938614
2018-06-08,46310,544739,0.378,0.684,0.139,390.864,0.0007594800256753853,9.782422416796829,0.04299304987771067,1.1503188560853854,1.7032263829730037
2018-06-09,38889,403622,0.387,0.836,0.104,376.229,0.0007589036535091687,9.066635410689743,0.04299304987771067,0.8627391420640391,1.4599083282625744
2018-06-10,40585,412643,0.352,0.665,0.108,427.218,0.0007583281555012533,12.168379103820447,0.04299304987771067,0.8627391420640391,2.1898624923938614
2018-06-11,45487,472045,0.359,0.784,0.153,469.873,0.0007577535296647842,16.224505471760594,0.04299304987771067,1.1503188560853854,2.433180547104291
2018-06-12,46551,501890,0.353,0.692,0.138,428.355,0.0007571797740184572,13.83854878473698,0.04299304987771067,1.1503188560853854,2.1898624923938614
2018-06-13,51652,487819,0.332,1.142,0.292,453.626,0.0007566068865869635,15.031527128248788,0.04299304987771067,1.1503188560853854,2.67649860181472
2018-06-14,47079,481663,0.34,0.87,0.295,508.236,0.0007560348654014337,12.884166109927532,0.04299304987771067,1.1503188560853854,1.9465444376834324
2018-06-15,39786,543281,0.36,0.74,0.23,390.616,0.0007554637084983273,10.975400760308638,0.04299304987771067,0.8627391420640391,1.4599083282625744
2018-06-16,36471,368496,0.337,0.671,0.122,343.349,0.0007548934139203212,9.543826748094466,0.04299304987771067,0.5751594280426927,1.4599083282625744
2018-06-17,37164,365433,0.314,1.06,0.095,316.635,0.0007543239797160872,9.543826748094466,0.04299304987771067,0.5751594280426927,1.4599083282625744
2018-06-18,46282,460925,0.353,0.585,0.0887,382.013,0.0007537554039398486,10.975400760308638,0.04299304987771067,0.8627391420640391,1.7032263829730037
2018-06-19,45018,476956,0.346,2.946,0.173,427.617,0.0007531876846524899,11.213996429010999,0.04299304987771067,0.8627391420640391,1.9465444376834324
2018-06-20,41009,448248,0.373,6.852,2.103,465.471,0.0007526208199197804,10.498209422903914,0.04299304987771067,0.8627391420640391,1.9465444376834324
2018-06-21,38835,471467,0.346,2.509,1.439,396.761,0.0007520548078137068,9.782422416796829,0.04299304987771067,0.8627391420640391,1.9465444376834324
2018-06-22,41721,500238,0.311,2.157,1.066,494.204,0.0007514896464120291,12.645570441225171,0.04299304987771067,0.8627391420640391,2.1898624923938614
2018-06-23,36776,398856,0.335,1.203,0.245,368.154,0.0007509253337985022,10.498209422903914,0.04299304987771067,0.8627391420640391,1.7032263829730037
2018-06-24,36953,387188,0.292,1.035,0.0979,395.842,0.0007503618680622104,12.406974772522808,0.04299304987771067,0.8627391420640391,1.9465444376834324
2018-06-25,42286,490014,0.302,1.079,0.13,430.172,0.0007497992472982329,11.452592097713362,0.04299304987771067,0.8627391420640391,1.9465444376834324
2018-06-26,43429,504682,0.31,1.032,0.117,408.929,0.0007492374696076443,10.736805091606275,0.04299304987771067,1.1503188560853854,1.9465444376834324
2018-06-27,40206,480521,0.263,1.047,0.169,428.27,0.000748676533096404,10.259613754201553,0.04299304987771067,0.8627391420640391,1.9465444376834324
2018-06-28,41574,452170,0.351,0.887,0.124,408.109,0.000748116435876689,10.259613754201553,0.04299304987771067,0.8627391420640391,1.7032263829730037
2018-06-29,41392,493797,0.311,0.823,0.0897,451.64,0.000747557176066671,13.361357447332255,0.04299304987771067,0.8627391420640391,1.9465444376834324
2018-06-30,35882,482606,0.306,0.833,0.0965,414.211,0.0007469987517891852,11.452592097713362,0.04299304987771067,0.8627391420640391,1.4599083282625744
2018-07-01,32183,400753,0.318,0.687,0.0866,339.476,0.0007464411611735056,9.543826748094466,0.04299304987771067,0.5751594280426927,1.4599083282625744
2018-07-02,40449,537562,0.3,0.764,0.112,431.609,0.0007458844023540134,11.452592097713362,0.04299304987771067,0.8627391420640391,1.7032263829730037
2018-07-03,43042,562946,0.294,0.852,0.149,515.984,0.0007453284734710852,10.736805091606275,0.04299304987771067,1.1503188560853854,1.7032263829730037
2018-07-04,40065,530349,0.326,0.687,0.123,372.589,0.0007447733726702044,10.259613754201553,0.04299304987771067,0.8627391420640391,1.9465444376834324
2018-07-05,38128,450145,0.327,0.654,0.112,369.095,0.0007442190981024055,10.736805091606275,0.04299304987771067,0.8627391420640391,1.9465444376834324
2018-07-06,38468,564683,0.331,0.71,0.0993,360.964,0.0007436656479247183,9.543826748094466,0.04299304987771067,0.8627391420640391,1.4599083282625744
