Date,Close,vol%_chg1d,vol%_chg3d,vol%_chg8d,range,range%,Target,Target_1d
2018-01-26,11171.400390625,0.09838982459157064,0.008859691066184894,-0.3511358018984946,1.113311023825111,0.04451373662356173,0,1.0
2018-01-27,11440.7001953125,-0.22192544411386994,-0.23717155689566483,-0.2939490337766306,1.0569377374323743,-0.050635703039254465,1,1.0
2018-01-28,11786.2998046875,0.10115559479346325,-0.05892030252025193,-0.2924443245515136,1.0492361863843598,-0.007286664838672463,1,0.0
2018-01-29,11296.400390625,-0.14885589489234274,-0.2707557744863215,-0.2846269615403485,1.0622942072684685,0.012445263567496978,0,0.0
2018-01-30,10106.2998046875,0.21534017569492536,0.13906797035785523,-0.1802665194748907,1.1266415550970807,0.060573942122937874,0,1.0
2018-01-31,10221.099609375,-0.06907957052472846,-0.037028328075698225,-0.1676342820776645,1.0617933659725782,-0.057558847204881136,1,0.0
2018-02-01,9170.5400390625,0.23855267277331715,0.4012799136005012,0.0018519781318455664,1.1675524932747103,0.09960424569545046,0,0.0
2018-02-02,8830.75,0.27787809903313576,0.47338576311050673,0.434312633111392,1.172614855993645,0.0043358759011646875,0,1.0
2018-02-03,9174.91015625,-0.42925690903723523,-0.09667387459503551,-0.2547053811852835,1.1428954199271002,-0.02534458429776687,1,0.0
2018-02-04,8277.009765625,-0.026190219417794647,-0.2897614810316742,-0.06721639497581333,1.162322768828362,0.016998360972083404,0,0.0
2018-02-05,6955.27001953125,0.3126775402776889,-0.2704201184798336,0.1119628270918116,1.2380103284647188,0.06511750579630382,0,1.0
2018-02-06,7754.0,0.5077396983964781,0.9273409839509019,0.9697610398599235,1.2980097581012617,0.04846440151347475,1,0.0
2018-02-07,7621.2998046875,-0.34504208700028083,0.2962770077464292,0.0615222022403179,1.1758127989940723,-0.0941417877211802,0,1.0
2018-02-08,8265.58984375,0.01935489634954979,0.006619123377504144,0.16236342030580464,1.120571689511612,-0.046981211235087805,1,1.0
2018-02-09,8736.98046875,-0.274098495500393,-0.5153630716927253,-0.3187521418156757,1.1080915483302272,-0.011137298307816623,1,0.0
2018-02-10,8621.900390625,0.1468189280058365,-0.151409897396524,-0.3886209185208358,1.0997026214774372,-0.0075706081013171556,0,0.0
2018-02-11,8129.97021484375,-0.2131832546915916,-0.3449926958486521,-0.15716316735849278,1.0863726061607375,-0.012121472711223547,0,1.0
2018-02-12,8926.5703125,0.021928425589438305,-0.07787684839915954,-0.11551625935080145,1.103727444424433,0.01597503302759784,1,0.0
2018-02-13,8598.3095703125,-0.08946300982298205,-0.26786416013278247,-0.38647905646282077,1.0594955846039773,-0.040074984131178715,0,1.0
2018-02-14,9494.6298828125,0.38848672248702765,0.2919919393861643,-0.43500480555425525,1.1068172873157658,0.04466436991285483,1,1.0
2018-02-15,10166.400390625,0.14573282299601642,0.44851394181270443,-0.011641013471068606,1.0893206933030553,-0.015808023793288384,1,1.0
2018-02-16,10233.900390625,-0.1949100900923907,0.28076505567026766,-0.21939076344212538,1.0508181606374798,-0.03534545235602515,1,1.0
2018-02-17,11112.7001953125,0.1870464309834059,0.09495291790653648,0.2765084553550583,1.0975525224415774,0.04447426163223733,1,0.0
2018-02-18,10551.7998046875,0.009598255640797415,-0.03514804347096545,0.1237700027136599,1.099147763382481,0.0014534529403249508,0,1.0
2018-02-19,11225.2998046875,-0.12487633316594593,0.04878321260615204,0.2498942496037182,1.072347106042376,-0.024383125029185937,1,1.0
2018-02-20,11403.7001953125,0.2972325828370408,0.14613524813691736,0.5866116501763681,1.0647002446579592,-0.007130957263118298,1,0.0
2018-02-21,10690.400390625,-0.05250576987332323,0.07563234037609701,0.6510096791362818,1.0896451437282433,0.023429034787437075,0,0.0
2018-02-22,10005.0,-0.1451579450711613,0.050703797694662045,0.016468133229446513,1.1106751003278956,0.019299821341558943,0,1.0
2018-02-23,10301.099609375,-0.037385180842143706,-0.22032250840142864,-0.14598999992881467,1.0773265835950743,-0.030025447336467836,1,0.0
2018-02-24,9813.0703125,-0.10615285801448526,-0.264467819036066,-0.051839566740714216,1.1100066826260009,0.030334440390277884,0,0.0
2018-02-25,9664.73046875,-0.17505093037958097,-0.29018865547906836,-0.3410669988534967,1.0548694469713933,-0.049672886224582546,0,1.0
2018-02-26,10366.7001953125,0.2769873807313181,-0.0583771290305487,-0.16655053382850038,1.1024307661063384,0.04508739851314969,1,1.0
2018-02-27,10725.599609375,-0.044116913509210876,0.006974608894798617,-0.08963695263747828,1.0617210855579,-0.03692719924011223,1,0.0
2018-02-28,10397.900390625,-0.004305069448221399,0.2153956531307466,-0.3012479926782724,1.067034880978534,0.005004888282728048,0,1.0
2018-03-01,10951.0,0.0549422369683108,0.0040602033052381525,-0.22200792126034663,1.0675765352204216,0.000507625618940466,1,1.0
2018-03-02,11086.400390625,0.041451242348456985,0.09394104875707598,-0.05217482894179881,1.0312347722902169,-0.034041365402154744,1,1.0
2018-03-03,11489.7001953125,-0.12204039716567461,-0.03541133009616859,-0.1355293995300807,1.0477895537355217,0.01605335844963718,1,1.0
2018-03-04,11512.599609375,-0.0906380858801058,-0.16852300679239962,-0.12052452481138032,1.0338089648267013,-0.013342935954054558,1,1.0
2018-03-05,11573.2998046875,0.06317894186746642,-0.15117598032513513,0.1334515542149295,1.0227369349494826,-0.010709937961385974,1,0.0
2018-03-06,10779.900390625,0.056215171491040605,0.02116407703986689,-0.06250543601589742,1.07534853327511,0.05144196569788129,0,0.0
2018-03-07,9965.5703125,0.2877182559279836,0.44603771489017396,0.2629461509853872,1.1276686491553272,0.048654100750823215,0,0.0
2018-03-08,9395.009765625,-0.18320487809817576,0.11092921905858288,0.036028429689694885,1.0869260458051424,-0.03612994240879419,0,0.0
2018-03-09,9337.5498046875,0.21125542309936085,0.2740008642033225,0.189539114059051,1.1119835481981148,0.023053548573685134,0,0.0
2018-03-10,8866.0,-0.38118083533701497,-0.38777279351523664,-0.29318860935241386,1.079611824892236,-0.029111692666977662,0,1.0
2018-03-11,9578.6298828125,0.16895585958991477,-0.12381139256271245,-0.05891875428543447,1.128355305399293,0.0451490798666665,1,0.0
2018-03-12,9205.1201171875,0.025574994401345696,-0.25812746921067375,0.06134793894356738,1.1095381024281614,-0.016676664594112656,0,0.0
2018-03-13,9194.849609375,-0.0722055288294765,0.11228816378768536,-0.07380337310817031,1.0571755486942542,-0.0471931100151628,0,0.0
2018-03-14,8269.8095703125,0.07462522790988624,0.022530416102396478,-0.05765956773946679,1.159539620993639,0.09682788485395588,0,1.0
2018-03-15,8300.8603515625,0.06153864261068365,0.058387300648923945,-0.22317573837754512,1.0829109180695278,-0.06608545455173509,1,1.0
2018-03-16,8338.349609375,-0.22606861477128215,-0.11713296947513752,-0.2639418860914726,1.072431964257123,-0.009676653580227401,1,0.0
2018-03-17,7916.8798828125,-0.16320059782282526,-0.31252069637146684,-0.4914920685265005,1.0683121409717289,-0.003841570768778668,0,1.0
2018-03-18,8223.6796875,0.4999921340214677,-0.02856711347855223,0.23260225418710512,1.114560779941554,0.04329131645715245,1,1.0
2018-03-19,8630.650390625,0.013543820825025144,0.2721926236252301,0.06872846225742624,1.060308738357117,-0.04867571384243563,1,1.0
2018-03-20,8913.4697265625,-0.05458672292868039,0.4373191403318333,-0.014806246917149268,1.0788007841003757,0.017440246481332355,1,1.0
2018-03-21,8929.2802734375,-0.05008969148687792,-0.08977904813140392,0.008677817141387267,1.037421171959329,-0.03835704677908047,1,0.0
2018-03-22,8728.4697265625,-0.08484673541987842,-0.17813945635452066,-0.14100769897066068,1.0625587626096606,0.024230844067752555,0,1.0
2018-03-23,8879.6201171875,0.07661849793126785,-0.06408098398027717,-0.12880514778593788,1.0620767350657467,-0.00045364789306334696,1,0.0
2018-03-24,8668.1201171875,-0.04862517360482599,-0.06263803708010207,0.07093841534360301,1.0381365019258646,-0.022540963707674222,0,0.0
2018-03-25,8495.7802734375,-0.19325636190226902,-0.17367851981888138,0.03247295722851029,1.0275662694272851,-0.010181929331037343,0,0.0
2018-03-26,8209.400390625,0.29566636084040554,-0.005555870377700334,-0.10816833714192642,1.076835860297629,0.04794784758534765,0,0.0
2018-03-27,7833.0400390625,-0.09167133539613492,-0.05055075747003346,-0.20074865365375538,1.05585287437169,-0.01948577930915063,0,1.0
2018-03-28,7954.47998046875,-0.08236143062023082,0.07996047749230373,-0.2242293610387972,1.040173311373973,-0.014850139994217804,1,0.0
2018-03-29,7165.7001953125,0.28892729902508885,0.07434335209962262,0.05263828108611146,1.1289226408441042,0.08532167524362011,0,0.0
2018-03-30,6890.52001953125,-0.011274539355489277,0.16943422253256846,0.13726335209701057,1.0886798582391637,-0.03564706840749576,0,1.0
2018-03-31,6973.52978515625,-0.27605332671670335,-0.07740580738850933,-0.23527412729796637,1.0501681465407187,-0.035374689268830695,1,0.0
2018-04-01,6844.22998046875,-0.004649332263590766,-0.28754341198284616,-0.19992584740400832,1.0818279004386164,0.03014731879098198,0,1.0
2018-04-02,7083.7998046875,-0.04383400449944519,-0.31100513757551473,-0.05173878979069857,1.046781543393306,-0.03239550119857437,1,1.0
2018-04-03,7456.10986328125,0.26913035002215335,0.20785732317340222,-0.07115973834131273,1.0648215397743512,0.017233773842215028,1,0.0
2018-04-04,6853.83984375,-0.10249653636394274,0.08911981100251487,-0.08222939065029444,1.0978853259421002,0.03105101177306735,0,0.0
2018-04-05,6811.47021484375,0.14248785737439218,0.30134952001181503,0.14265225114267333,1.0434956700015798,-0.049540379723946426,0,0.0
2018-04-06,6636.31982421875,-0.3320453407058117,-0.3150881032456797,-0.4078487625477121,1.042964294201521,-0.0005092266459122419,0,1.0
2018-04-07,6911.08984375,0.05569697695448905,-0.19436587358184765,-0.36773928035519454,1.0633481117266566,0.01954411827754976,1,1.0
2018-04-08,7023.52001953125,-0.0815041143304982,-0.3523155404289534,-0.19782921712945034,1.0276850624807765,-0.03353845166280556,1,0.0
2018-04-09,6770.72998046875,0.33992062282750446,0.2992584936545908,0.07986583004189685,1.0774722884226309,0.04844599552869888,0,1.0
2018-04-10,6834.759765625,-0.1269518452854156,0.07447047319838185,-0.014005021414857488,1.0250979253682002,-0.04860854763244471,1,1.0
2018-04-11,6968.31982421875,0.08639393952103092,0.2708801732151036,-0.1559740344131164,1.022108983368504,-0.0029157624122814196,1,1.0
2018-04-12,7889.25,0.9186690419383399,0.8198081310335672,0.8043456726094003,1.1605404608926484,0.13543710091258965,1,1.0
2018-04-13,7895.9599609375,-0.12820100235584664,0.8172043500377162,0.37684329739791833,1.0547794316390344,-0.0911308418943586,1,1.0
2018-04-14,7986.240234375,-0.3313855538434949,0.11838720362277821,0.37820330455776374,1.0375618099588964,-0.016323433282523725,1,1.0
2018-04-15,8329.1103515625,0.010218736365221526,-0.4111461211312203,0.3188318534369905,1.042389780198879,0.0046531880738498455,1,0.0
2018-04-16,8058.669921875,0.073759424003905,-0.27473258915733445,0.5417686169299372,1.0561992915799419,0.013247934355638202,0,0.0
2018-04-17,7902.08984375,0.22544844586409307,0.3292830069139423,0.4100521503370067,1.0512882638656014,-0.004649716917528135,0,1.0
2018-04-18,8163.419921875,-0.05375692938884413,0.24510147049850506,0.5282685946377654,1.039537110443559,-0.011177860369936288,1,1.0
2018-04-19,8294.3095703125,0.08167038191964227,0.2542747965841632,0.5216237998956783,1.0196479876286737,-0.019132672239472792,1,1.0
2018-04-20,8845.830078125,0.19465656933809194,0.22275859955731736,-0.052563089895843795,1.077104414154775,0.056349276635874856,1,1.0
2018-04-21,8895.580078125,-0.10542171672000988,0.15599608898730022,-0.027807456939717867,1.0399230140809015,-0.034519773185639036,1,0.0
2018-04-22,8802.4599609375,-0.12169891574876712,-0.06134749058594602,0.27708542580747486,1.0252891971265543,-0.014072019520868784,0,1.0
2018-04-23,8930.8798828125,0.04453919033119336,-0.17929607775987944,0.32047221917139534,1.0193132224582908,-0.005828574693863553,1,1.0
2018-04-24,9697.5,0.5420226971315922,0.41468231385971444,0.8963262043384952,1.0901428753006148,0.0694876229227197,1,0.0
2018-04-25,8845.740234375,0.0378600368451274,0.6716844197434817,0.6060416012991567,1.1074429177732728,0.015869518449943776,0,1.0
2018-04-26,9281.509765625,-0.190609183486798,0.29535208441491134,0.37376469472068163,1.0635286139825928,-0.0396537853878538,1,0.0
2018-04-27,8987.0498046875,-0.15654202727026156,-0.2914663025880192,0.07122539711258846,1.0432199587535842,-0.019095541917728776,0,1.0
2018-04-28,9348.48046875,0.031612589330967555,-0.29573135464653244,-0.07497298049037282,1.0537505748189606,0.010094339143930986,1,1.0
2018-04-29,9419.080078125,0.1342031834799402,-0.013105012698177876,0.17280802579510568,1.0367403664976023,-0.0161425376439589,1,0.0
2018-04-30,9240.5498046875,-0.02022819249025043,0.14639011876510288,0.3083033368617849,1.033853662579621,-0.0027844038982809405,0,0.0
2018-05-01,9119.009765625,-0.11078037334907398,-0.01184552811077777,0.11376290666655242,1.0410334084432478,0.006944644221419161,0,1.0
2018-05-02,9235.919921875,-0.020077743079554233,-0.1462600578242481,-0.2922276285523271,1.0267749466148686,-0.013696449809138422,1,1.0
2018-05-03,9743.8603515625,0.3505006187834181,0.17678046189035634,-0.07902126330689052,1.0664094144695964,0.03860093001431042,1,0.0
2018-05-04,9700.759765625,-0.19490656462346856,0.06544907056938931,-0.083911109558655,1.0201586732223427,-0.04337052976061506,0,1.0
2018-05-05,9858.150390625,-0.06886125117122888,0.012407777764455341,0.011319936310344225,1.0277851000870988,0.007475726144313244,1,0.0
2018-05-06,9654.7998046875,-0.05615042159035066,-0.2924396768640978,-0.07471670528678176,1.0501719076028102,0.02178160348288194,0,0.0
2018-05-07,9373.009765625,0.02377914501160361,-0.10024666599669574,-0.1648006687403447,1.047047382511131,-0.0029752510699047052,0,0.0
2018-05-08,9234.8203125,0.0029551059468080343,-0.030850985885430116,-0.14503823507710467,1.0366990498174997,-0.009883347082930483,0,1.0
2018-05-09,9325.1796875,-0.025483148062626637,0.0006383092150186176,-0.06302715020194505,1.0379931445283546,0.0012482838786074257,1,0.0
2018-05-10,9043.9404296875,-0.044305427835029665,-0.06590732437093383,-0.08619295000803073,1.039325229770655,0.0012833275916341869,0,0.0
2018-05-11,8441.490234375,0.2290269545951087,0.14464253647149183,-0.1683872779333524,1.0784445935848455,0.037639193866988885,0,1.0
2018-05-12,8504.8896484375,-0.19639937919582207,-0.05611129137613691,-0.16992926490716864,1.0536706209719098,-0.0229719475254494,1,1.0
2018-05-13,8723.9404296875,-0.1400010418067752,-0.15062476055713236,-0.2333473735203857,1.0450773404331921,-0.00815556623453273,1,0.0
2018-05-14,8716.7900390625,0.25531418714614085,-0.13245776726309277,0.019643320977375867,1.0613231652829842,0.015545093383287911,0,0.0
2018-05-15,8510.3798828125,-0.08941150050701852,-0.016956981486463074,-0.09309006127849395,1.044905394770195,-0.0154691530815797,0,0.0
2018-05-16,8368.830078125,0.008128904970493345,0.15236660736776675,-0.08841171652736124,1.0407240964859954,-0.00400160464777688,0,0.0
2018-05-17,8094.31982421875,-0.13279007055296854,-0.20390944792518717,-0.18878938889211638,1.0485987191871784,0.007566484458053413,0,1.0
2018-05-18,8250.9697265625,-0.016774300377965456,-0.14040569317306362,-0.1654204765016849,1.0375306652145049,-0.01055509011231004,1,0.0
2018-05-19,8247.1796875,-0.182469748229377,-0.3029221296840131,-0.4448502488759821,1.0230601734502716,-0.013947049710806958,0,1.0
2018-05-20,8513.25,0.10157459235242072,-0.11453588715149898,-0.2390015077676152,1.0435294898958196,0.02000793010690205,1,0.0
2018-05-21,8418.990234375,-0.006948462977185987,-0.10568702732163548,-0.12126553737798784,1.023000197411055,-0.019672939465097627,0,0.0
2018-05-22,8041.77978515625,-0.003487863937848723,0.09010489676882827,-0.3024299690504936,1.0523037958005,0.028644763181478128,0,0.0
2018-05-23,7557.81982421875,0.26359884555541124,0.25044213860254905,-0.03200107810208219,1.0728275201484274,0.019503611437906798,0,1.0
2018-05-24,7587.33984375,-0.06807762347423318,0.17346881412427462,-0.10517409894532193,1.0555793441864105,-0.016077305660121888,1,0.0
2018-05-25,7480.14013671875,-0.19529630551567878,-0.052400210779726564,-0.16967082127610444,1.0360479987413596,-0.018502962901481124,0,0.0
2018-05-26,7355.8798828125,-0.16769070247846962,-0.37583346354609326,-0.29711896696660844,1.0334788430640944,-0.002479765107780918,0,1.0
2018-05-27,7368.22021484375,0.0012291543559568296,-0.32941439200032707,-0.13918172349869717,1.0152359900250663,-0.017651888242763758,1,0.0
2018-05-28,7135.990234375,0.2425922079826801,0.035492265037633475,-0.028984428021926467,1.0448056035008264,0.029125852280936337,0,1.0
2018-05-29,7472.58984375,0.12340991629999709,0.3976562345984489,0.0984812789397258,1.0614524608770328,0.015932970995205187,1,0.0
2018-05-30,7406.52001953125,-0.13070183473007801,0.2134884358177107,-0.04174999399495061,1.0355734410414885,-0.024380762011858348,0,1.0
2018-05-31,7494.169921875,0.04156189257375642,0.01716661645465556,-0.21013168591909315,1.0336592375729938,-0.0018484478189876308,1,1.0
2018-06-01,7541.4501953125,-0.04011403719180673,-0.13089252390825468,-0.18643062313862946,1.0266479115151304,-0.00678301494632394,1,1.0
2018-06-02,7643.4501953125,0.0036248623758052823,0.0034047073037597464,0.014682123969758543,1.026485718610211,-0.00015798298822822243,1,1.0
2018-06-03,7720.25,-0.01772310141835809,-0.05370840567425805,0.19751012363701803,1.018632516961479,-0.007650570783746202,1,0.0
2018-06-04,7514.47021484375,0.029146080653062345,0.014570816939716513,0.23089988432883168,1.0374335411228737,0.01845712153140089,0,1.0
2018-06-05,7633.759765625,-0.006294627361690064,0.004543141078068302,-0.01564501983865385,1.033287816745809,-0.003996134897062853,1,1.0
2018-06-06,7653.97998046875,-0.05431158185753271,-0.032874726654252284,-0.17136826854316634,1.023783014916055,-0.009198600501928,1,1.0
2018-06-07,7678.240234375,-0.04400010038659752,-0.10161280151267116,-0.08872250772180212,1.0118222879888217,-0.011682872984773995,1,0.0
2018-06-08,7624.919921875,-0.05756387616123948,-0.14796420311100167,-0.17544906962563933,1.0184946603604756,0.006594411341656059,0,0.0
2018-06-09,7531.97998046875,-0.09044413510392157,-0.18051850768775834,-0.21868308977721806,1.0201275226500024,0.001603211438485852,0,0.0
2018-06-10,6786.02001953125,0.5096248826012586,0.29404788863058196,0.17523538234925207,1.1178225895958385,0.09576750433323467,0,1.0
2018-06-11,6906.919921875,-0.18253219514785257,0.12245536873476448,-0.02194881139845173,1.0303506077605984,-0.078252115004105,1,0.0
2018-06-12,6582.35986328125,-0.019153753652985106,0.2104326711601583,-0.06785066269084628,1.0559271483141741,0.024823143074729437,0,0.0
2018-06-13,6349.89990234375,0.08550438882597877,-0.12963147861033464,0.018261775121356072,1.055051009984487,-0.00082973369051631,0,1.0
2018-06-14,6675.35009765625,0.017093048743746175,0.08291209475939265,0.09514608977835293,1.0588337724256598,0.0035853834604910872,1,0.0
2018-06-15,6456.580078125,-0.230275703496712,-0.15017898736121083,-0.11824200623467129,1.0384232128461999,-0.019276453123233672,0,1.0
2018-06-16,6550.16015625,-0.19245127515558802,-0.3677852598600042,-0.24444476874871623,1.029708150388693,-0.008392592104735419,1,0.0
2018-06-17,6499.27001953125,-0.0282233384068431,-0.39595346724464786,-0.19275883031273955,1.0138230668182762,-0.015426782398896721,0,1.0
2018-06-18,6734.81982421875,0.30128028867113277,0.021188820575736678,-0.3041668599766193,1.0518809607143211,0.03753898992995275,1,1.0
2018-06-19,6769.93994140625,0.004414212715389221,0.2701358242500518,-0.14503703831581538,1.016778155244145,-0.0333714619630896,1,1.0
2018-06-20,6776.5498046875,-0.04150570556506583,0.25277544606310975,-0.1645203070517126,1.0317126414117581,0.014688047821038275,1,0.0
2018-06-21,6729.740234375,-0.0924513495720869,-0.12627996038819567,-0.3014874231736512,1.0142617417943922,-0.016914496262725565,0,0.0
2018-06-22,6083.68994140625,0.43939443178072524,0.2521007210287527,-0.011462014360920869,1.1232777225768171,0.10748308478002744,0,1.0
2018-06-23,6162.47998046875,-0.3245101750702313,-0.11759381171823569,-0.13248502887434144,1.025200025058168,-0.08731384549642562,1,1.0
2018-06-24,6173.22998046875,0.330932910566073,0.294061134813673,0.42976416154006025,1.0682014513653817,0.04194442572782209,1,1.0
2018-06-25,6249.18017578125,0.20449281851747791,0.0828771524962344,0.7721568471559523,1.0339380384988397,-0.03207579696015794,1,0.0
2018-06-26,6093.669921875,-0.40376785802376636,-0.04418077030681711,-0.18801746088334326,1.0322449750140947,-0.001637490276693021,0,1.0
2018-06-27,6157.1298828125,0.005018669854620406,-0.27823847226142984,-0.18752880925288362,1.0210066167660397,-0.010887297608691782,1,0.0
2018-06-28,5903.43994140625,0.05205361444234513,-0.369583768081409,-0.10822290980908489,1.0506313349028924,0.02901520680706926,0,1.0
2018-06-29,6218.2998046875,0.14373087917446914,0.20930500121686957,0.12385489737744959,1.072982933855974,0.021274445383972385,1,1.0
2018-06-30,6404.0,0.1456370925714865,0.3785063971265916,-0.10550587894738539,1.0404378251966355,-0.030331431779982987,1,0.0
2018-07-01,6385.81982421875,0.05378678127225767,0.3807773665235159,0.3954408281264572,1.0228261151421074,-0.01692721047622392,0,1.0
2018-07-02,6614.18017578125,-0.08172693318163782,0.10859179378465988,-0.03721989392971503,1.0599710827117763,0.0363160140514287,1,0.0
2018-07-03,6529.58984375,0.0626299961549901,0.028268813226592693,-0.1506142629635594,1.0346818839420728,-0.02385838555614639,0,1.0
2018-07-04,6597.5498046875,-0.10607598071579916,-0.1277227929217809,0.2734743039139178,1.0498351997972528,0.01464538626833467,1,1.0
2018-07-05,6639.14013671875,0.1969383142524499,0.13698424524037378,0.5166585778859492,1.0309914444403256,-0.0179492508543877,1,1.0
2018-07-06,6673.5,-0.1370768816222543,-0.0766965039578198,0.24400480315580264,1.0256200904137374,-0.005209891949689349,1,1.0
2018-07-07,6856.93017578125,-0.08179952462126894,-0.05162218410506281,-0.0012984501602844034,1.0432800733604843,0.01721883484129383,1,0.0
2018-07-08,6773.8798828125,-0.14512961281057302,-0.32265505997916255,-0.2547724003228493,1.0204402170991131,-0.02189235359188091,0,0.0
2018-07-09,6741.75,0.09802105223686342,-0.13811672450358148,-0.22349036095752062,1.017003949040072,-0.0033674369173822827,0,0.0
2018-07-10,6329.9501953125,0.08991083345468476,0.02306189587790164,-0.07835011342895948,1.0707229562987863,0.05282084431374989,0,1.0
2018-07-11,6394.7099609375,-0.1005742648124851,0.07638328760874313,-0.21990191335259412,1.0180855042687498,-0.049160664502786666,1,0.0
2018-07-12,6228.81005859375,0.03437997928602954,0.01399633501779296,-0.0973306172558771,1.0424808241776256,0.023961955853990746,0,1.0
2018-07-13,6238.0498046875,0.009344393211294877,-0.060958489381265246,-0.2388043146857466,1.0191061014809677,-0.0224222087874828,1,1.0
2018-07-14,6276.1201171875,-0.2317049543204086,-0.19786491305428233,-0.3222769660881709,1.0138388086045438,-0.005168542184930014,1,1.0
2018-07-15,6359.64013671875,0.12374513882212357,-0.1285645288145555,-0.17056461497466968,1.0234875674804962,0.009517054184612572,1,1.0
2018-07-16,6741.75,0.4383982705705578,0.24186678312937548,0.3956015335762184,1.0605222028217498,0.03618474373110492,1,1.0
2018-07-17,7321.0400390625,0.26157482092784057,1.0392007905723926,0.6034808724489111,1.1051843865008715,0.04211338863089176,1,1.0
2018-07-18,7370.77978515625,0.023727130060593682,0.8577034069647809,0.5061111618241665,1.0349592831260161,-0.06354152685525649,1,1.0
2018-07-19,7466.85986328125,-0.16249610027848138,0.08164329705556117,0.40242148083395857,1.0272772383188336,-0.007422557517412276,1,0.0
2018-07-20,7354.1298828125,-0.03418869167314731,-0.17193708169929078,0.309455473185821,1.0370613859041278,0.009524349630588791,0,1.0
2018-07-21,7419.2900390625,-0.2451472279919239,-0.3894216818895968,-0.020704825425682194,1.0241283508778347,-0.012470848111867383,1,0.0
2018-07-22,7418.490234375,-0.008358756260703593,-0.27704856900060215,0.2639798868464367,1.0208740698937704,-0.0031776104833685093,0,1.0
2018-07-23,7711.10986328125,0.3888608905709585,0.03962229437633491,0.5621800448003511,1.0489128095945672,0.02746542450991485,1,1.0
2018-07-24,8424.26953125,0.4179675042084918,0.952898213720206,0.5399911030004296,1.0932800637531632,0.042298324277062704,1,0.0
2018-07-25,8181.39013671875,-0.19680555510608444,0.5817786993092187,-0.0195489965420389,1.040872563117929,-0.04793602515289863,0,0.0
2018-07-26,7951.580078125,-0.1618897139013683,-0.04547315917451211,-0.19731923978100996,1.052244608473761,0.010925492475051035,0,1.0
2018-07-27,8165.009765625,0.060580642700267084,-0.28605367378821156,0.016482044846915844,1.0539430292850671,0.0016140931468109354,1,1.0
2018-07-28,8192.150390625,-0.23232443221721122,-0.31762581922057476,-0.19204877371886697,1.0138186127302162,-0.03807076420636224,1,1.0
2018-07-29,8218.4599609375,0.02969349636465557,-0.16164224721966325,0.10212501554227593,1.0161008093437967,0.0022510896771115174,1,0.0
2018-07-30,8180.47998046875,0.35162969776755526,0.06842345634985825,0.5022216059128568,1.0401641932428165,0.023682083192670733,0,0.0
2018-07-31,7780.43994140625,-0.047532154051230346,0.325610753732658,0.030209567304694707,1.0629601150468813,0.02191569557205786,0,0.0
2018-08-01,7624.91015625,-0.09265384782686814,0.1681027615743016,-0.3407770741913847,1.0351887536728688,-0.026126437841731853,0,0.0
